Índice de Precios al Consumidor (IPC);;;;;;;;;;;;;;;
Cobertura Nacional - Año base 2018;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Año;Mes;DIVISION;GRUPO;CLASE;SUBCLASE;PRODUCTO;GLOSA;Ponderación;Índice;Variación Mensual  ( % );Variación Acumulada   ( % );Variación 12 Meses   ( % );Incidencia Mensual   ( % );Incidencia Acumulada    ( % );Incidencia 12 Meses    ( % )
2019;6;1;1;9;1;;SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS;0.12217;103.15;0.2;2.1; ;0.000;0.003; 
2019;6;1;1;1;2;;HARINAS Y CEREALES;0.31595;103.00;0.7;1.9; ;0.002;0.006; 
2019;6;5;1;1;2;;ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR;0.17077;101.15;2.0;-1.4; ;0.003;-0.002; 
2019;6;7;1;1;2;;AUTOMÓVIL USADO;0.27347;92.32;-0.6;-4.0; ;-0.001;-0.011; 
2019;6;9;1;1;2;;EQUIPOS DE AUDIO;0.07886;94.92;0.1;4.8; ;0.000;0.003; 
2019;6;11;1;1;2;;ALIMENTOS PREPARADOS  PARA LLEVAR;160.063;101.47;0.0;0.5; ;0.001;0.008; 
2019;6;1;2;1;2;;TÉ;0.17671;103.14;-0.1;1.7; ;0.000;0.003; 
2019;6;3;2;1;2;;CALZADO PARA MUJER;0.47835;97.36;-1.7;-2.7; ;-0.008;-0.013; 
2019;6;7;3;1;2;;SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERAS;0.49365;94.36;-5.2;-14.3; ;-0.025;-0.077; 
2019;6;9;3;1;2;;CLASES DEPORTIVAS Y RECREATIVAS;0.31168;104.65;0.7;3.3; ;0.002;0.010; 
2019;6;9;4;1;2;;LIBROS;0.22681;101.58;-0.3;0.2; ;-0.001;0.000; 
2019;6;5;5;1;2;;ACCESORIOS PARA EL HOGAR;0.20834;103.45;1.9;2.6; ;0.004;0.005; 
2019;6;5;6;1;2;;ARTÍCULOS DE LIMPIEZA PARA EL HOGAR;0.29643;103.76;0.7;2.4; ;0.002;0.007; 
2019;6;1;1;2;2;;CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA;0.45693;103.15;0.9;3.5; ;0.004;0.016; 
2019;6;3;1;2;2;;VESTUARIO PARA MUJER;0.76977;99.14;-0.3;0.0; ;-0.002;0.000; 
2019;6;12;1;2;2;;PRODUCTOS DE HIGIENE PERSONAL;140.288;101.61;-0.8;1.5; ;-0.011;0.021; 
2019;6;1;2;2;2;;BEBIDAS DE FANTASÍA;114.376;104.10;-0.7;1.3; ;-0.008;0.015; 
2019;6;7;2;2;2;;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0.03754;98.16;0.3;0.1; ;0.000;0.000; 
2019;6;9;3;2;2;;SERVICIOS FOTOGRÁFICOS;0.02779;104.52;0.0;1.0; ;0.000;0.000; 
2019;6;4;4;2;2;;GAS LICUADO;11.474;96.33;-1.9;-5.3; ;-0.021;-0.062; 
2019;6;1;1;3;2;;MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS;0.08082;104.96;1.7;7.8; ;0.001;0.006; 
2019;6;6;2;3;2;;SERVICIOS DE OTROS PROFESIONALES DE LA SALUD;0.34187;101.95;0.0;1.4; ;0.000;0.005; 
2019;6;4;3;3;2;;GASTOS DE COPROPIEDAD;136.955;102.54;0.6;0.6; ;0.009;0.008; 
2019;6;9;4;3;2;;ARTÍCULOS DE ESCRITORIO;0.03565;104.61;0.2;0.4; ;0.000;0.000; 
2019;6;1;1;4;2;;YOGHURT Y POSTRES LÁCTEOS;0.44962;105.17;1.9;3.6; ;0.009;0.016; 
2019;6;7;2;4;2;;SERVICIOS RELACIONADOS A LA CIRCULACIÓN DEL VEHÍCULO;0.82355;105.55;0.0;5.9; ;0.000;0.048; 
2019;6;1;1;5;2;;ACEITES COMESTIBLES;0.29183;98.32;0.8;0.3; ;0.002;0.001; 
2019;6;1;1;6;2;;FRUTOS SECOS Y FRUTAS EN CONSERVA;0.17982;100.60;1.2;0.9; ;0.002;0.002; 
2019;6;1;1;7;2;;LEGUMBRES SECAS;0.14401;94.17;-0.7;-3.7; ;-0.001;-0.005; 
2019;6;1;1;8;2;;MERMELADA, MANJAR Y OTROS DULCES UNTABLES;0.14835;101.79;-0.3;-1.0; ;0.000;-0.001; 
2019;6;1;1;9;2;;SALSAS Y ADEREZOS;0.29939;105.85;0.7;3.7; ;0.002;0.011; 
2019;6;1;1;1;3;;PAN Y OTROS PRODUCTOS DE PANADERÍA;327.246;104.27;0.5;2.8; ;0.016;0.093; 
2019;6;1;2;1;3;;CACAO Y FORTIFICANTE EN POLVO;0.05023;100.58;-0.9;0.2; ;0.000;0.000; 
2019;6;3;2;1;3;;CALZADO INFANTIL;0.33507;99.98;1.0;1.5; ;0.003;0.005; 
2019;6;1;1;2;3;;CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA;0.98958;101.08;2.3;3.3; ;0.022;0.032; 
2019;6;3;1;2;3;;VESTUARIO INFANTIL;0.27728;92.88;-1.5;-1.1; ;-0.004;-0.003; 
2019;6;12;1;2;3;;PRODUCTOS DE BELLEZA;0.4513;102.87;-2.4;0.9; ;-0.011;0.004; 
2019;6;1;2;2;3;;JUGOS LÍQUIDOS Y EN POLVO;0.42706;104.09;0.7;0.7; ;0.003;0.003; 
2019;6;9;3;2;3;;SERVICIOS DE TELEVISIÓN;0.36707;100.92;0.3;0.6; ;0.001;0.002; 
2019;6;1;1;3;3;;PESCADOS Y MARISCOS EN CONSERVA;0.22583;102.79;2.3;4.0; ;0.005;0.009; 
2019;6;1;1;4;3;;QUESOS;0.84248;102.85;-1.0;1.1; ;-0.009;0.010; 
2019;6;1;1;7;3;;TUBÉRCULOS Y PRODUCTOS DERIVADOS;0.51907;94.79;0.0;-15.9; ;0.000;-0.092; 
2019;6;1;1;8;3;;CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA;0.35221;104.41;1.9;3.1; ;0.007;0.011; 
2019;6;1;1;9;3;;SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS;0.27614;101.95;0.4;1.9; ;0.001;0.005; 
2019;6;1;1;1;4;;PASTAS;0.26583;100.94;-0.2;-0.2; ;-0.001;0.000; 
2019;6;1;1;2;4;;CARNE PROCESADA Y FIAMBRERÍA;111.383;102.48;0.9;1.8; ;0.010;0.020; 
2019;6;3;1;2;4;;VESTUARIO ESCOLAR;0.39907;102.13;0.0;2.2; ;0.000;0.009; 
2019;6;1;1;4;4;;HUEVOS;0.40773;97.60;-0.1;-1.3; ;0.000;-0.005; 
2019;6;1;1;8;4;;HELADOS;0.25363;105.56;1.7;5.4; ;0.004;0.014; 
2019;6;1;1;1;1;1;ARROZ;0.18033;97.37;0.4;-2.4; ;0.001;-0.004; 
2019;6;2;1;1;1;1;PISCO;0.23562;98.69;-0.7;-1.8; ;-0.002;-0.004; 
2019;6;3;1;1;1;1;TELAS PARA CONFECCIÓN DE VESTUARIO;0.03406;101.58;0.8;0.1; ;0.000;0.000; 
2019;6;4;1;1;1;1;ARRIENDO;552.872;104.78;0.2;3.0; ;0.013;0.166; 
2019;6;5;1;1;1;1;CAMA;0.24409;104.41;-1.2;4.6; ;-0.003;0.011; 
2019;6;6;1;1;1;1;MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS;0.10445;101.50;-0.4;0.1; ;0.000;0.000; 
2019;6;7;1;1;1;1;AUTOMÓVIL NUEVO;285.541;99.46;0.8;0.6; ;0.022;0.016; 
2019;6;8;1;1;1;1;EQUIPO DE TELEFONÍA MÓVIL;0.61378;93.16;-2.1;-2.7; ;-0.012;-0.016; 
2019;6;9;1;1;1;1;TELEVISOR;0.40468;90.82;1.5;-1.8; ;0.005;-0.007; 
2019;6;10;1;1;1;1;SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL;0.29383;108.11;0.0;7.0; ;0.000;0.021; 
2019;6;11;1;1;1;1;ALIMENTOS CONSUMIDOS FUERA DEL HOGAR;310.518;103.66;0.1;1.8; ;0.005;0.055; 
2019;6;12;1;1;1;1;SERVICIOS DE PELUQUERÍA;0.28677;102.08;0.1;0.9; ;0.000;0.003; 
2019;6;1;2;1;1;1;CAFÉ Y SUCEDÁNEOS;0.15522;99.58;-0.6;0.6; ;-0.001;0.001; 
2019;6;2;2;1;1;1;CIGARRILLOS;190.687;104.00;0.0;4.0; ;0.000;0.076; 
2019;6;3;2;1;1;1;ZAPATILLAS PARA HOMBRE;0.23515;110.54;1.4;12.7; ;0.004;0.029; 
2019;6;4;2;1;1;1;MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA;0.46731;100.91;-0.2;-3.2; ;-0.001;-0.015; 
2019;6;5;2;1;1;1;TEXTILES PARA CAMA;0.15219;95.96;-1.6;2.7; ;-0.002;0.004; 
2019;6;6;2;1;1;1;CONSULTA MÉDICA;113.844;102.41;0.1;1.8; ;0.001;0.020; 
2019;6;7;2;1;1;1;REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL;0.07448;95.23;-1.4;-6.4; ;-0.001;-0.005; 
2019;6;8;2;1;1;1;SERVICIO DE CONEXIÓN INTERNET;0.29033;97.52;0.0;0.6; ;0.000;0.002; 
2019;6;9;2;1;1;1;JUGUETES;0.39909;98.69;0.3;-0.2; ;0.001;-0.001; 
2019;6;10;2;1;1;1;SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA;0.64279;102.10;0.0;1.7; ;0.000;0.011; 
2019;6;11;2;1;1;1;SERVICIO DE ALOJAMIENTO TURÍSTICO;0.51476;100.86;-0.3;1.7; ;-0.001;0.008; 
2019;6;12;2;1;1;1;JOYAS;0.17174;101.85;0.2;1.0; ;0.000;0.002; 
2019;6;4;3;1;1;1;AGUA POTABLE;165.637;102.13;0.0;-0.3; ;0.000;-0.006; 
2019;6;5;3;1;1;1;CALEFÓN;0.03793;101.27;-2.1;0.5; ;-0.001;0.000; 
2019;6;6;3;1;1;1;SERVICIO DE HOSPITALIZACIÓN;0.97156;102.41;0.1;1.7; ;0.001;0.017; 
2019;6;7;3;1;1;1;SERVICIO DE TRANSPORTE EN TAXI COLECTIVO;0.66401;104.75;0.2;1.9; ;0.002;0.013; 
2019;6;9;3;1;1;1;SERVICIOS PRESTADOS POR CENTROS RECREATIVOS;0.07416;99.89;-0.8;7.0; ;-0.001;0.005; 
2019;6;10;3;1;1;1;SERVICIO DE PRE UNIVERSITARIO;0.16925;108.46;0.0;8.3; ;0.000;0.014; 
2019;6;12;3;1;1;1;SEGUROS;0.61603;105.00;0.2;1.5; ;0.001;0.010; 
2019;6;4;4;1;1;1;ELECTRICIDAD;227.238;109.40;0.1;12.8; ;0.002;0.279; 
2019;6;5;4;1;1;1;VAJILLA;0.13225;97.20;-0.7;-2.8; ;-0.001;-0.004; 
2019;6;9;4;1;1;1;TEXTO ESCOLAR;0.17324;101.56;0.0;1.2; ;0.000;0.002; 
2019;6;10;4;1;1;1;SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA;0.14346;105.67;0.0;4.8; ;0.000;0.007; 
2019;6;12;4;1;1;1;GASTO FINANCIERO;0.23354;101.97;0.3;0.6; ;0.001;0.001; 
2019;6;5;5;1;1;1;HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS;0.04308;100.22;-0.2;1.3; ;0.000;0.001; 
2019;6;9;5;1;1;1;PAQUETE TURÍSTICO;0.76585;126.26;2.0;14.0; ;0.018;0.118; 
2019;6;10;5;1;1;1;CURSOS DE CAPACITACIÓN;0.53344;111.49;0.0;6.9; ;0.000;0.038; 
2019;6;12;5;1;1;1;SERVICIO DE EMISIÓN DE CERTIFICADO;0.04128;100.00;0.0;0.0; ;0.000;0.000; 
2019;6;5;6;1;1;1;AROMATIZADOR Y DESINFECTANTE AMBIENTAL;0.08667;94.35;-2.5;-3.5; ;-0.002;-0.003; 
2019;6;1;1;2;1;1;CARNE DE VACUNO;183.118;100.21;-0.2;1.5; ;-0.003;0.026; 
2019;6;2;1;2;1;1;VINO;0.86682;102.56;0.4;0.7; ;0.004;0.006; 
2019;6;3;1;2;1;1;ROPA DE ABRIGO PARA HOMBRE;0.17216;95.62;-1.4;-0.8; ;-0.002;-0.001; 
2019;6;5;1;2;1;1;SERVICIO DE REPARACIÓN DE MUEBLES;0.02258;104.28;0.7;2.7; ;0.000;0.001; 
2019;6;6;1;2;1;1;PRODUCTOS PARA LA CURACIÓN DE HERIDAS;0.0678;101.37;-3.1;0.5; ;-0.002;0.000; 
2019;6;7;1;2;1;1;MOTOCICLETA;0.05903;104.57;0.1;4.9; ;0.000;0.003; 
2019;6;9;1;2;1;1;CÁMARA FOTOGRÁFICA;0.06172;98.73;3.1;2.3; ;0.002;0.001; 
2019;6;12;1;2;1;1;AFEITADORA Y DEPILADORA ELÉCTRICA;0.03;92.86;-3.2;-4.9; ;-0.001;-0.001; 
2019;6;1;2;2;1;1;AGUA EMBOTELLADA;0.21102;102.11;0.4;1.5; ;0.001;0.003; 
2019;6;4;2;2;1;1;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0.8895;105.45;0.9;2.5; ;0.008;0.023; 
2019;6;6;2;2;1;1;CONSULTA Y TRATAMIENTO ODONTOLÓGICO;126.413;103.46;0.0;3.0; ;0.000;0.038; 
2019;6;7;2;2;1;1;GASOLINA;273.049;101.70;-0.4;-0.8; ;-0.010;-0.022; 
2019;6;9;2;2;1;1;IMPLEMENTOS DEPORTIVOS;0.18023;99.24;0.5;1.0; ;0.001;0.002; 
2019;6;12;2;2;1;1;ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES;0.29735;95.57;-0.8;-0.9; ;-0.002;-0.003; 
2019;6;4;3;2;1;1;SERVICIO DE RETIRO DE BASURA;0.09053;104.33;0.0;1.5; ;0.000;0.001; 
2019;6;5;3;2;1;1;ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA;0.18237;97.37;1.5;0.1; ;0.003;0.000; 
2019;6;7;3;2;1;1;SERVICIO DE TRANSPORTE AÉREO;0.75389;86.57;-2.7;-7.1; ;-0.018;-0.050; 
2019;6;9;3;2;1;1;ENTRADA AL CINE;0.23441;106.16;0.9;4.8; ;0.002;0.011; 
2019;6;4;4;2;1;1;GAS POR RED;0.46326;106.46;0.8;-1.7; ;0.004;-0.008; 
2019;6;9;4;2;1;1;DIARIO;0.0714;105.90;0.0;5.9; ;0.000;0.004; 
2019;6;5;6;2;1;1;SERVICIO DOMÉSTICO;26.473;102.49;0.2;1.4; ;0.004;0.037; 
2019;6;1;1;3;1;1;PESCADOS;0.26577;99.70;2.1;5.8; ;0.005;0.014; 
2019;6;2;1;3;1;1;CERVEZA;139.219;102.69;-0.5;2.1; ;-0.007;0.029; 
2019;6;3;1;3;1;1;ARTÍCULOS PARA REPARACIÓN DE VESTUARIO;0.03652;106.16;0.1;3.4; ;0.000;0.001; 
2019;6;6;1;3;1;1;LENTES DE CORRECCIÓN;0.34303;102.09;0.2;0.8; ;0.001;0.003; 
2019;6;7;1;3;1;1;BICICLETA;0.06915;93.42;-2.1;-3.8; ;-0.001;-0.003; 
2019;6;9;1;3;1;1;COMPUTADOR;0.41602;95.06;-0.8;-1.5; ;-0.003;-0.006; 
2019;6;6;2;3;1;1;EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA;0.33872;100.94;0.0;0.3; ;0.000;0.001; 
2019;6;7;2;3;1;1;SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0.8548;101.69;0.0;0.7; ;0.000;0.006; 
2019;6;9;2;3;1;1;FLORES;0.08826;101.39;-0.6;1.0; ;0.000;0.001; 
2019;6;4;3;3;1;1;SERVICIO DE ALARMA PARA LA VIVIENDA;0.08189;108.26;0.4;3.4; ;0.000;0.003; 
2019;6;5;3;3;1;1;SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0.03963;103.59;1.1;1.8; ;0.000;0.001; 
2019;6;7;3;3;1;1;SERVICIO DE TRANSPORTE MULTIMODAL;126.432;105.62;0.0;2.9; ;0.000;0.037; 
2019;6;9;3;3;1;1;JUEGOS DE AZAR;0.02478;100.00;0.0;0.0; ;0.000;0.000; 
2019;6;4;4;3;1;1;CARBÓN;0.04009;100.87;-0.1;0.2; ;0.000;0.000; 
2019;6;9;4;3;1;1;CUADERNO;0.21817;100.98;0.8;-0.9; ;0.002;-0.002; 
2019;6;1;1;4;1;1;LECHE EN POLVO;0.18644;105.56;2.8;1.3; ;0.005;0.002; 
2019;6;3;1;4;1;1;SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO;0.06004;103.92;0.4;2.8; ;0.000;0.002; 
2019;6;9;1;4;1;1;UNIDAD DE ALMACENAMIENTO DIGITAL;0.04773;82.13;-1.8;-12.7; ;-0.001;-0.006; 
2019;6;7;2;4;1;1;SERVICIO DE ESTACIONAMIENTO;0.2761;100.82;-0.1;0.6; ;0.000;0.002; 
2019;6;9;2;4;1;1;ALIMENTOS PARA MASCOTAS;0.68823;102.26;1.1;1.1; ;0.008;0.008; 
2019;6;1;1;5;1;1;MANTEQUILLA;0.16426;106.39;-0.1;0.4; ;0.000;0.001; 
2019;6;9;2;5;1;1;SERVICIOS VETERINARIOS;0.24731;105.16;0.7;3.5; ;0.002;0.009; 
2019;6;1;1;6;1;1;MANZANA;0.11296;96.00;-3.2;-13.1; ;-0.004;-0.016; 
2019;6;1;1;7;1;1;ACELGA Y ESPINACA;0.04289;99.57;-1.1;0.5; ;0.000;0.000; 
2019;6;1;1;8;1;1;AZÚCAR;0.13136;99.62;0.1;-0.1; ;0.000;0.000; 
2019;6;1;1;9;1;1;SAL;0.02511;103.96;0.9;2.4; ;0.000;0.001; 
2019;6;1;1;1;2;1;HARINA;0.09428;102.93;1.6;3.6; ;0.002;0.003; 
2019;6;5;1;1;2;1;ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS;0.05674;99.14;3.4;-5.9; ;0.002;-0.003; 
2019;6;7;1;1;2;1;AUTOMÓVIL USADO;0.27347;92.32;-0.6;-4.0; ;-0.001;-0.011; 
2019;6;9;1;1;2;1;EQUIPO DE SONIDO;0.04775;91.37;-0.7;5.1; ;0.000;0.002; 
2019;6;11;1;1;2;1;PLATOS PREPARADOS PARA LLEVAR;160.063;101.47;0.0;0.5; ;0.001;0.008; 
2019;6;1;2;1;2;1;TÉ;0.17671;103.14;-0.1;1.7; ;0.000;0.003; 
2019;6;3;2;1;2;1;ZAPATILLAS PARA MUJER;0.14788;99.60;1.2;1.9; ;0.002;0.003; 
2019;6;7;3;1;2;1;SERVICIO DE TRANSPORTE EN BUS INTERURBANO;0.49365;94.36;-5.2;-14.3; ;-0.025;-0.077; 
2019;6;9;3;1;2;1;CLASES DEPORTIVAS;0.20658;105.36;0.0;3.1; ;0.000;0.007; 
2019;6;9;4;1;2;1;LIBRO;0.22681;101.58;-0.3;0.2; ;-0.001;0.000; 
2019;6;5;5;1;2;1;ACCESORIOS DE ILUMINACIÓN;0.05921;99.75;2.1;2.2; ;0.001;0.001; 
2019;6;5;6;1;2;1;ARTÍCULOS DE LIMPIEZA;0.10211;105.54;1.2;4.5; ;0.001;0.005; 
2019;6;1;1;2;2;1;CARNE DE CERDO;0.45693;103.15;0.9;3.5; ;0.004;0.016; 
2019;6;3;1;2;2;1;ROPA DE ABRIGO PARA MUJER;0.20708;101.33;-0.3;2.4; ;-0.001;0.005; 
2019;6;12;1;2;2;1;PRODUCTOS DE HIGIENE BUCAL;0.17978;103.63;-0.6;2.4; ;-0.001;0.004; 
2019;6;1;2;2;2;1;BEBIDA GASEOSA;108.369;104.27;-0.6;1.4; ;-0.007;0.015; 
2019;6;7;2;2;2;1;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0.03754;98.16;0.3;0.1; ;0.000;0.000; 
2019;6;9;3;2;2;1;SERVICIO DE REVELADO FOTOGRÁFICO;0.02779;104.52;0.0;1.0; ;0.000;0.000; 
2019;6;4;4;2;2;1;GAS LICUADO;11.474;96.33;-1.9;-5.3; ;-0.021;-0.062; 
2019;6;1;1;3;2;1;MARISCOS;0.08082;104.96;1.7;7.8; ;0.001;0.006; 
2019;6;6;2;3;2;1;SERVICIO DE OTROS PROFESIONALES DE LA SALUD;0.34187;101.95;0.0;1.4; ;0.000;0.005; 
2019;6;4;3;3;2;1;GASTO COMÚN;136.955;102.54;0.6;0.6; ;0.009;0.008; 
2019;6;9;4;3;2;1;ARTÍCULOS DE ESCRITORIO;0.03565;104.61;0.2;0.4; ;0.000;0.000; 
2019;6;1;1;4;2;1;YOGHURT;0.37669;105.70;2.1;4.0; ;0.008;0.015; 
2019;6;7;2;4;2;1;SERVICIO DE PEAJE;0.72502;105.90;0.0;6.4; ;0.000;0.046; 
2019;6;1;1;5;2;1;ACEITE VEGETAL;0.29183;98.32;0.8;0.3; ;0.002;0.001; 
2019;6;1;1;6;2;1;FRUTOS SECOS;0.13142;100.08;1.3;0.2; ;0.002;0.000; 
2019;6;1;1;7;2;1;LEGUMBRES;0.14401;94.17;-0.7;-3.7; ;-0.001;-0.005; 
2019;6;1;1;8;2;1;MERMELADA;0.07621;99.76;-1.7;-3.2; ;-0.001;-0.003; 
2019;6;1;1;9;2;1;SALSAS;0.10893;105.12;0.4;3.1; ;0.000;0.003; 
2019;6;1;1;1;3;1;PAN;208.381;103.96;-0.1;2.0; ;-0.002;0.043; 
2019;6;1;2;1;3;1;SABORIZANTE PARA LECHE;0.05023;100.58;-0.9;0.2; ;0.000;0.000; 
2019;6;3;2;1;3;1;ZAPATILLA INFANTIL;0.1438;100.83;2.5;4.4; ;0.003;0.006; 
2019;6;1;1;2;3;1;CARNE DE PAVO;0.07385;110.07;2.7;6.6; ;0.002;0.005; 
2019;6;3;1;2;3;1;ROPA DE ABRIGO INFANTIL;0.05708;96.77;-0.6;4.4; ;0.000;0.002; 
2019;6;12;1;2;3;1;CREMAS PARA LA PIEL;0.17784;106.34;-7.2;-2.1; ;-0.014;-0.004; 
2019;6;1;2;2;3;1;JUGO LÍQUIDO;0.32951;102.36;0.9;0.5; ;0.003;0.002; 
2019;6;9;3;2;3;1;SERVICIO DE TELEVISIÓN PAGADA RESIDENCIAL;0.33837;100.60;0.0;0.4; ;0.000;0.001; 
2019;6;1;1;3;3;1;PESCADOS EN CONSERVA;0.20353;102.95;2.7;4.5; ;0.005;0.009; 
2019;6;1;1;4;3;1;QUESO;0.84248;102.85;-1.0;1.1; ;-0.009;0.010; 
2019;6;1;1;7;3;1;PAPA;0.3362;89.32;0.4;-25.5; ;0.001;-0.102; 
2019;6;1;1;8;3;1;CARAMELOS Y GOMA DE MASCAR;0.09733;107.39;1.3;4.5; ;0.001;0.004; 
2019;6;1;1;9;3;1;SOPAS Y CREMAS;0.087;103.29;0.7;3.2; ;0.001;0.003; 
2019;6;1;1;1;4;1;PASTAS;0.26583;100.94;-0.2;-0.2; ;-0.001;0.000; 
2019;6;1;1;2;4;1;CECINAS;0.98478;102.28;0.3;1.7; ;0.003;0.017; 
2019;6;3;1;2;4;1;UNIFORME Y ROPA DEPORTIVA ESCOLAR;0.39907;102.13;0.0;2.2; ;0.000;0.009; 
2019;6;1;1;4;4;1;HUEVOS;0.40773;97.60;-0.1;-1.3; ;0.000;-0.005; 
2019;6;1;1;8;4;1;HELADO;0.25363;105.56;1.7;5.4; ;0.004;0.014; 
2019;6;2;1;1;1;2;RON;0.07718;98.08;-2.8;-0.6; ;-0.002;0.000; 
2019;6;5;1;1;1;2;COLCHÓN;0.04889;96.71;-8.8;-2.9; ;-0.004;-0.001; 
2019;6;6;1;1;1;2;MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR;0.20425;106.85;0.0;10.9; ;0.000;0.021; 
2019;6;10;1;1;1;2;SERVICIO DE EDUCACIÓN DE TRANSICIÓN;0.21585;104.38;0.0;3.7; ;0.000;0.008; 
2019;6;11;1;1;1;2;SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR;0.57601;103.36;0.1;0.9; ;0.000;0.005; 
2019;6;12;1;1;1;2;SERVICIOS  EN CENTROS DE ESTÉTICA;0.11232;105.10;0.0;2.1; ;0.000;0.002; 
2019;6;3;2;1;1;2;ZAPATOS PARA HOMBRE;0.15246;100.74;-1.0;1.8; ;-0.002;0.003; 
2019;6;4;2;1;1;2;PINTURA Y BARNIZ;0.15008;103.89;1.6;1.5; ;0.002;0.002; 
2019;6;5;2;1;1;2;TEXTILES PARA BAÑO Y COCINA;0.06102;100.99;0.1;3.1; ;0.000;0.002; 
2019;6;6;2;1;1;2;PROCEDIMIENTO E INTERVENCIÓN QUIRÚRGICA  AMBULATORIA;0.55348;101.65;0.0;1.2; ;0.000;0.007; 
2019;6;7;2;1;1;2;NEUMÁTICOS Y LLANTAS;0.12297;91.20;-0.5;-8.0; ;-0.001;-0.010; 
2019;6;8;2;1;1;2;SERVICIO DE BANDA ANCHA MÓVIL;0.01605;99.81;0.0;-0.2; ;0.000;0.000; 
2019;6;9;2;1;1;2;CONSOLA DE VIDEOJUEGO;0.05363;91.56;-0.9;-5.4; ;0.000;-0.003; 
2019;6;12;2;1;1;2;RELOJ  DE PULSERA;0.06962;98.70;-0.8;-1.7; ;-0.001;-0.001; 
2019;6;5;3;1;1;2;COCINA;0.07588;99.86;0.0;-0.5; ;0.000;0.000; 
2019;6;7;3;1;1;2;SERVICIO DE TRANSPORTE EN TAXI;0.33569;105.57;-0.2;5.5; ;-0.001;0.018; 
2019;6;9;3;1;1;2;ENTRADA A ESPECTÁCULOS DEPORTIVOS;0.02565;99.92;-0.8;4.1; ;0.000;0.001; 
2019;6;5;4;1;1;2;UTENSILIOS DE COCINA;0.1495;104.95;0.6;5.4; ;0.001;0.008; 
2019;6;10;4;1;1;2;SERVICIO DE ENSEÑANZA EN INSTITUTO PROFESIONAL;0.61738;106.30;0.0;5.6; ;0.000;0.035; 
2019;6;5;5;1;1;2;HERRAMIENTAS MANUALES Y ACCESORIOS;0.06334;100.98;-0.3;4.6; ;0.000;0.003; 
2019;6;12;5;1;1;2;SERVICIO DE FOTOCOPIADO;0.04202;101.61;0.0;0.8; ;0.000;0.000; 
2019;6;5;6;1;1;2;DETERGENTE Y SUAVIZANTE PARA ROPA;0.46756;99.43;0.0;2.2; ;0.000;0.010; 
2019;6;2;1;2;1;2;VINO ESPUMOSO;0.10253;103.08;4.1;6.3; ;0.004;0.006; 
2019;6;3;1;2;1;2;PANTALON LARGO Y CORTO PARA HOMBRE;0.23837;97.86;-0.8;-0.6; ;-0.002;-0.001; 
2019;6;6;1;2;1;2;PRESERVATIVOS;0.00823;101.92;0.0;3.4; ;0.000;0.000; 
2019;6;12;1;2;1;2;MÁQUINA DE AFEITAR DESECHABLE;0.0544;105.43;3.6;3.1; ;0.002;0.002; 
2019;6;7;2;2;1;2;PETRÓLEO DIÉSEL;0.38425;104.01;-0.3;-4.3; ;-0.001;-0.018; 
2019;6;9;2;2;1;2;ARTÍCULOS DE CAMPING;0.04496;97.64;0.0;-5.5; ;0.000;-0.003; 
2019;6;12;2;2;1;2;ARTÍCULOS PARA TRANSPORTE DE BEBÉ;0.03873;99.20;-2.1;0.1; ;-0.001;0.000; 
2019;6;5;3;2;1;2;PLANCHA;0.03349;97.55;2.5;2.9; ;0.001;0.001; 
2019;6;9;3;2;1;2;ENTRADA A ESPECTÁCULOS CULTURALES;0.25826;110.40;0.0;7.0; ;0.000;0.018; 
